水体要素编号,多边形编号,环编号,点序号,名称,水体类型,OSM编号,经度,纬度,x_m,y_m
WS067,1,1,6,未记录,蓄水池,1028567684,109.1792337,23.2210219,-5291.676469581986,23534.500427092265
WS067,1,1,7,未记录,蓄水池,1028567684,109.1791036,23.2208724,-5305.013815249271,23517.944179956427
WS067,1,1,8,未记录,蓄水池,1028567684,109.1788271,23.2205287,-5333.359519147716,23479.881423162766
WS067,1,1,9,未记录,蓄水池,1028567684,109.1787133,23.2204839,-5345.025852254038,23474.920086228638
WS067,1,1,10,未记录,蓄水池,1028567684,109.1783474,23.2206184,-5382.536496218821,23489.81517144435
WS067,1,1,11,未记录,蓄水池,1028567684,109.1780059,23.2206258,-5417.545747146535,23490.63467799168
WS067,1,1,12,未记录,蓄水池,1028567684,109.1781767,23.2208201,-5400.035995878305,23512.152262062038
WS067,1,1,13,未记录,蓄水池,1028567684,109.1785426,23.2209621,-5362.525351912064,23527.87792823801
WS067,1,1,14,未记录,蓄水池,1028567684,109.1786076,23.2211713,-5355.861804882796,23551.045599815567
WS067,1,1,15,未记录,蓄水池,1028567684,109.1783799,23.2219111,-5379.204722705645,23632.97410570942
WS067,1,1,16,未记录,蓄水池,1028567684,109.1785832,23.2231813,-5358.363197921322,23773.641297094502
WS068,1,1,1,未记录,池塘,1198634019,109.1302038,23.2199341,-10318.030999705195,23414.032964654292
WS068,1,1,2,未记录,池塘,1198634019,109.1313089,23.2201241,-10204.740448609084,23435.074348974198
WS068,1,1,3,未记录,池塘,1198634019,109.1322517,23.2204129,-10108.088261861363,23467.057253140454
WS068,1,1,4,未记录,池塘,1198634019,109.1334471,23.2209905,-9985.540506199786,23531.023061472966
WS068,1,1,5,未记录,池塘,1198634019,109.1342051,23.2216927,-9907.833296234898,23608.787588154166
WS068,1,1,6,未记录,池塘,1198634019,109.1353143,23.2215851,-9794.122429094172,23596.87151998144
WS068,1,1,7,未记录,池塘,1198634019,109.1354313,23.2206961,-9782.12804444382,23498.41999019014
WS068,1,1,8,未记录,池塘,1198634019,109.1342421,23.220798,-9904.040200234831,23509.704816832975
WS068,1,1,9,未记录,池塘,1198634019,109.1332808,23.2200675,-10002.588934982587,23428.806231329356
WS068,1,1,10,未记录,池塘,1198634019,109.1328186,23.2201241,-10049.971880161533,23435.074348974198
WS068,1,1,11,未记录,池塘,1198634019,109.1320483,23.2196541,-10128.940038255889,23383.024608814412
WS068,1,1,12,未记录,池塘,1198634019,109.13044,23.2196767,-10293.816694965422,23385.527426107335
WS068,1,1,13,未记录,池塘,1198634019,109.1302038,23.2199341,-10318.030999705195,23414.032964654292
WS069,1,1,1,未记录,水库,1233682845,109.3697762,23.0521321,14241.99906424857,4830.946798073572
WS069,1,1,2,未记录,水库,1233682845,109.3695724,23.0520976,14221.106281410312,4827.126125657397
WS069,1,1,3,未记录,水库,1233682845,109.3694866,23.0519495,14212.310399333193,4810.724920300604
WS069,1,1,4,未记录,水库,1233682845,109.3692774,23.0519396,14190.864029511835,4809.628553433579
WS069,1,1,5,未记录,水库,1233682845,109.369272,23.0521272,14190.310442527278,4830.404151846327
WS069,1,1,6,未记录,水库,1233682845,109.369272,23.052221,14190.310442527278,4840.791951052504
WS069,1,1,7,未记录,水库,1233682845,109.3689072,23.0522259,14152.91256628057,4841.334597279749
WS069,1,1,8,未记录,水库,1233682845,109.368521,23.0522654,14113.320845320417,4845.708990335703
WS069,1,1,9,未记录,水库,1233682845,109.3684244,23.0524382,14103.417789274183,4864.8455756541825
WS069,1,1,10,未记录,水库,1233682845,109.368183,23.0524826,14078.670400771718,4869.762614937381
WS069,1,1,11,未记录,水库,1233682845,109.3678343,23.0523444,14042.923033865565,4854.457776447612
WS069,1,1,12,未记录,水库,1233682845,109.3676197,23.0521568,14020.923077061107,4833.682178034864
WS069,1,1,13,未记录,水库,1233682845,109.3674695,23.0519989,14005.52515761886,4816.195680223976
WS069,1,1,14,未记录,水库,1233682845,109.3674105,23.0521025,13999.476707239748,4827.6687718846415
WS069,1,1,15,未记录,水库,1233682845,109.3674052,23.0522457,13998.933371865394,4843.52733101419
WS069,1,1,16,未记录,水库,1233682845,109.3674695,23.0524135,14005.52515761886,4862.110195692497
WS069,1,1,17,未记录,水库,1233682845,109.3678182,23.0525616,14041.272524525013,4878.51140104929
WS069,1,1,18,未记录,水库,1233682845,109.3677646,23.0527245,14035.777661129,4896.551619500352
WS069,1,1,19,未记录,水库,1233682845,109.3674749,23.0527985,14006.078744603417,4904.746684972481
WS069,1,1,20,未记录,水库,1233682845,109.3671477,23.0527886,13972.535474022376,4903.650318105063
WS069,1,1,21,未记录,水库,1233682845,109.3668044,23.0526554,13937.341694100782,4888.899200255467
WS069,1,1,22,未记录,水库,1233682845,109.3665791,23.0525023,13914.244814937412,4871.9442742588935
WS069,1,1,23,未记录,水库,1233682845,109.3662947,23.0523839,13885.089233784725,4858.832169503567
WS069,1,1,24,未记录,水库,1233682845,109.3660319,23.0524332,13858.148000567355,4864.291855014009
WS069,1,1,25,未记录,水库,1233682845,109.3657744,23.0526405,13831.750102724336,4887.24911274827
WS069,1,1,26,未记录,水库,1233682845,109.3657744,23.052838,13831.750102724336,4909.1210780284355
WS069,1,1,27,未记录,水库,1233682845,109.3659246,23.0530552,13847.148022165124,4933.17470262972
WS069,1,1,28,未记录,水库,1233682845,109.3662947,23.0532181,13885.089233784725,4951.214921080782
WS069,1,1,29,未记录,水库,1233682845,109.3667829,23.053302,13935.13759777567,4960.506353419934
WS069,1,1,30,未记录,水库,1233682845,109.3674856,23.0533711,14007.175666959414,4968.1587726648195
WS069,1,1,31,未记录,水库,1233682845,109.3678021,23.0535735,14039.622015184459,4990.573384171836
WS069,1,1,32,未记录,水库,1233682845,109.3679845,23.0535093,14058.320953307812,4983.463611154589
WS069,1,1,33,未记录,水库,1233682845,109.3683654,23.0533809,14097.36933889507,4969.244065119307
WS069,1,1,34,未记录,水库,1233682845,109.3686712,23.0532575,14128.718764761206,4955.5782397242
WS069,1,1,35,未记录,水库,1233682845,109.3687999,23.0533316,14141.912587878342,4963.784379608865
WS069,1,1,36,未记录,水库,1233682845,109.3688375,23.0535093,14145.767193544005,4983.463611154589
WS069,1,1,37,未记录,水库,1233682845,109.3686712,23.0536228,14128.718764761206,4996.033069682278
WS069,1,1,38,未记录,水库,1233682845,109.3684244,23.0537314,14103.417789274183,5008.0598819831175
WS069,1,1,39,未记录,水库,1233682845,109.3683118,23.0538894,14091.874475499058,5025.557454206935
WS069,1,1,40,未记录,水库,1233682845,109.3680918,23.0539042,14069.32093171004,5027.196467301597
WS069,1,1,41,未记录,水库,1233682845,109.3678129,23.053761,14040.729189152116,5011.337908172048
WS069,1,1,42,未记录,水库,1233682845,109.3675232,23.0538745,14011.030272625077,5023.907366699737
WS069,1,1,43,未记录,水库,1233682845,109.3671906,23.0540325,13976.933415060936,5041.404938923948
WS069,1,1,44,未记录,水库,1233682845,109.3669277,23.0542003,13949.98193023336,5059.987803602255
WS069,1,1,45,未记录,水库,1233682845,109.3669975,23.0543731,13957.13755458013,5079.124388920341
WS069,1,1,46,未记录,水库,1233682845,109.3673032,23.0544718,13988.476728836062,5090.054834354155
WS069,1,1,47,未记录,水库,1233682845,109.3676358,23.0544767,14022.57358640166,5090.597480581006
WS069,1,1,48,未记录,水库,1233682845,109.368006,23.0543928,14060.525049631466,5081.306048241853
WS069,1,1,49,未记录,水库,1233682845,109.3682849,23.0543978,14089.116792190847,5081.859768882026
WS069,1,1,50,未记录,水库,1233682845,109.3685424,23.0543928,14115.514690033866,5081.306048241853
WS069,1,1,51,未记录,水库,1233682845,109.3688697,23.0542596,14149.06821222657,5066.554930392651
WS069,1,1,52,未记录,水库,1233682845,109.369154,23.054304,14178.213541767595,5071.4719696754555
WS069,1,1,53,未记录,水库,1233682845,109.3694383,23.0544373,14207.358871310076,5086.234161937981
WS069,1,1,54,未记录,水库,1233682845,109.3696475,23.0545804,14228.805241131435,5102.081646654601
WS069,1,1,55,未记录,水库,1233682845,109.3697226,23.0544175,14236.504200852558,5084.041428203539
WS069,1,1,56,未记录,水库,1233682845,109.3699157,23.0543385,14256.300061333364,5075.29264209163
WS069,1,1,57,未记录,水库,1233682845,109.3700015,23.0541756,14265.095943410483,5057.252423640568
WS069,1,1,58,未记录,水库,1233682845,109.3701518,23.0540621,14280.504114462934,5044.682965112485
WS069,1,1,59,未记录,水库,1233682845,109.3704307,23.054072,14309.095857020859,5045.779331979903
WS069,1,1,60,未记录,水库,1233682845,109.3706238,23.0539733,14328.891717501665,5034.848886546088
WS069,1,1,61,未记录,水库,1233682845,109.3704683,23.0528405,14312.950462686522,4909.397938348128
WS069,1,1,62,未记录,水库,1233682845,109.3703583,23.0525418,14301.673690792742,4876.318667314848
WS069,1,1,63,未记录,水库,1233682845,109.3702027,23.0523493,14285.722184365939,4855.000422674856
WS069,1,1,64,未记录,水库,1233682845,109.3699788,23.0522,14262.768827755634,4838.466324364484
WS069,1,1,65,未记录,水库,1233682845,109.3697762,23.0521321,14241.99906424857,4830.946798073572
WS070,1,1,1,六旺水库,水库,1251915953,109.0955361,23.1075975,-13872.028681608992,10973.414155219867
WS070,1,1,2,六旺水库,水库,1251915953,109.0953816,23.1063975,-13887.867420316259,10840.52120162032
WS070,1,1,3,六旺水库,水库,1251915953,109.0954846,23.1054975,-13877.308261177595,10740.851486420563
WS070,1,1,4,六旺水库,水库,1251915953,109.0964974,23.1053554,-13773.479946861238,10725.114745832056
WS070,1,1,5,六旺水库,水库,1251915953,109.0964803,23.1047396,-13775.232972311122,10656.918511809703
WS070,1,1,6,六旺水库,水库,1251915953,109.0978192,23.1047396,-13637.9741551318,10656.918511809703
WS070,1,1,7,六旺水库,水库,1251915953,109.0972528,23.1033818,-13696.039278777695,10506.550134812198
WS070,1,1,8,六旺水库,水库,1251915953,109.0981282,23.1032712,-13606.296677718721,10494.301834255131
WS070,1,1,9,六旺水库,水库,1251915953,109.0989522,23.1034607,-13521.823404618146,10515.287846511177
WS070,1,1,10,六旺水库,水库,1251915953,109.0995702,23.1033186,-13458.468449791988,10499.55110592267
WS070,1,1,11,六旺水库,水库,1251915953,109.0995702,23.1040133,-13458.468449791988,10576.485051643609
WS070,1,1,12,六旺水库,水库,1251915953,109.100274,23.1040133,-13386.31761288871,10576.485051643609
WS070,1,1,13,六旺水库,水库,1251915953,109.1003255,23.1034765,-13381.038033320106,10517.037603733559
WS070,1,1,14,六旺水库,水库,1251915953,109.1010121,23.1027818,-13310.65047347546,10440.103658012227
WS070,1,1,15,六旺水库,水库,1251915953,109.099965,23.1032712,-13417.995090301789,10494.301834255131
WS070,1,1,16,六旺水库,水库,1251915953,109.0996903,23.1028133,-13446.156265204896,10443.592098044455
WS070,1,1,17,六旺水库,水库,1251915953,109.100377,23.1017239,-13375.758453751501,10322.94744500158
WS070,1,1,18,六旺水库,水库,1251915953,109.101304,23.1012028,-13280.726021512264,10265.238679900984
WS070,1,1,19,六旺水库,水库,1251915953,109.1027459,23.1015344,-13132.908045195734,10301.961432745537
WS070,1,1,20,六旺水库,水库,1251915953,109.1032437,23.1024186,-13081.875526568328,10399.881390722912
WS070,1,1,21,六旺水库,水库,1251915953,109.1038274,23.1018975,-13022.036874250685,10342.172625622316
WS070,1,1,22,六旺水库,水库,1251915953,109.1045484,23.1008081,-12948.122760287319,10221.52797257944
WS070,1,1,23,六旺水库,水库,1251915953,109.1049604,23.1003344,-12905.886123737031,10169.068479146383
WS070,1,1,24,六旺水库,水库,1251915953,109.1045827,23.0995765,-12944.606457778804,10085.135504535525
WS070,1,1,25,六旺水库,水库,1251915953,109.1041535,23.0995765,-12988.606371389178,10085.135504535525
WS070,1,1,26,六旺水库,水库,1251915953,109.1034326,23.1011239,-13062.510233740884,10256.500968202005
WS070,1,1,27,六旺水库,水库,1251915953,109.1030377,23.1011396,-13102.993844842744,10258.239651011458
WS070,1,1,28,六旺水库,水库,1251915953,109.1030034,23.1007923,-13106.510147351259,10219.778215357059
WS070,1,1,29,六旺水库,水库,1251915953,109.1027288,23.1007291,-13134.66107064562,10212.779186467533
WS070,1,1,30,六旺水库,水库,1251915953,109.1014241,23.1003186,-13268.413836925172,10167.318721924
WS070,1,1,31,六旺水库,水库,1251915953,109.10048,23.1007923,-13365.199294612838,10219.778215357059
WS070,1,1,32,六旺水库,水库,1251915953,109.0992097,23.1015817,-13495.42550677367,10307.199630000145
WS070,1,1,33,六旺水库,水库,1251915953,109.0982999,23.1018028,-13588.69466195282,10331.685156700954
WS070,1,1,34,六旺水库,水库,1251915953,109.0977162,23.1014712,-13648.533314270464,10294.962403856009
WS070,1,1,35,六旺水库,水库,1251915953,109.0977162,23.1010291,-13648.533314270464,10246.002424867715
WS070,1,1,36,六旺水库,水库,1251915953,109.0984029,23.1002712,-13578.135502815614,10162.069450256855
WS070,1,1,37,六旺水库,水库,1251915953,109.0982141,23.1001133,-13597.49054402994,10144.582952445573
WS070,1,1,38,六旺水库,水库,1251915953,109.0976476,23.1001133,-13655.565919287495,10144.582952445573
WS070,1,1,39,六旺水库,水库,1251915953,109.0971154,23.0996238,-13710.124992035078,10090.37370178974
WS070,1,1,40,六旺水库,水库,1251915953,109.0962571,23.0996712,-13798.114567645625,10095.622973456886
WS070,1,1,41,六旺水库,水库,1251915953,109.0954331,23.1008396,-13882.587840747656,10225.016412611669
WS070,1,1,42,六旺水库,水库,1251915953,109.0940084,23.1013923,-14028.642540002638,10286.22469215703
WS070,1,1,43,六旺水库,水库,1251915953,109.0933732,23.102387,-14093.760771888887,10396.381876278148
WS070,1,1,44,六旺水库,水库,1251915953,109.0916909,23.1030502,-14266.223620600007,10469.827381967252
WS070,1,1,45,六旺水库,水库,1251915953,109.0910386,23.1027344,-14333.094877934682,10434.854386345083
WS070,1,1,46,六旺水库,水库,1251915953,109.0907983,23.1017396,-14357.729498719069,10324.686127811034
WS070,1,1,47,六旺水库,水库,1251915953,109.0908841,23.1014239,-14348.933616641949,10289.724206601793
WS070,1,1,48,六旺水库,水库,1251915953,109.090661,23.1003344,-14371.804960366248,10169.068479146383
WS070,1,1,49,六旺水库,水库,1251915953,109.0906953,23.0997817,-14368.288657857733,10107.860199601022
WS070,1,1,50,六旺水库,水库,1251915953,109.0911073,23.0991975,-14326.052021305988,10043.163480023433
WS070,1,1,51,六旺水库,水库,1251915953,109.0919656,23.099008,-14238.0624456969,10022.177467767782
WS070,1,1,52,六旺水库,水库,1251915953,109.0923776,23.0983764,-14195.825809145155,9952.231476523048
WS070,1,1,53,六旺水库,水库,1251915953,109.0922917,23.0976817,-14204.631942833936,9875.297530801716
WS070,1,1,54,六旺水库,水库,1251915953,109.0932016,23.0978554,-14111.352536044582,9894.53378583538
WS070,1,1,55,六旺水库,水库,1251915953,109.0937165,23.0983448,-14058.566991967291,9948.731962078284
WS070,1,1,56,六旺水库,水库,1251915953,109.0939912,23.0980606,-14030.405817062727,9917.258480900879
WS070,1,1,57,六旺水库,水库,1251915953,109.0933045,23.0975869,-14100.803628517579,9864.798987467426
WS070,1,1,58,六旺水库,水库,1251915953,109.0922746,23.0973027,-14206.384968283819,9833.325506290019
WS070,1,1,59,六旺水库,水库,1251915953,109.0922746,23.0970185,-14206.384968283819,9801.852025112612
WS070,1,1,60,六旺水库,水库,1251915953,109.0930986,23.0967185,-14121.911695181789,9768.628786712825
WS070,1,1,61,六旺水库,水库,1251915953,109.0927896,23.0959763,-14153.589172594868,9686.434494911418
WS070,1,1,62,六旺水库,水库,1251915953,109.0931329,23.095471,-14118.395392673274,9630.475487033204
WS070,1,1,63,六旺水库,水库,1251915953,109.093253,23.0950289,-14106.083208086182,9581.515508044515
WS070,1,1,64,六旺水库,水库,1251915953,109.0937852,23.0949657,-14051.524135338599,9574.516479154987
WS070,1,1,65,六旺水库,水库,1251915953,109.0945233,23.09495,-13975.85699592535,9572.777796345536
WS070,1,1,66,六旺水库,水库,1251915953,109.0947293,23.0946815,-13954.738677650934,9543.042997977582
WS070,1,1,67,六旺水库,水库,1251915953,109.0960855,23.0946499,-13815.70633180132,9539.543483532818
WS070,1,1,68,六旺水库,水库,1251915953,109.0972699,23.0946815,-13694.286253329266,9543.042997977582
WS070,1,1,69,六旺水库,水库,1251915953,109.0975274,23.0940815,-13667.88835548479,9476.596521178004
WS070,1,1,70,六旺水库,水库,1251915953,109.0970296,23.0937657,-13718.920874113654,9441.62352555544
WS070,1,1,71,六旺水库,水库,1251915953,109.0966691,23.0941289,-13755.877931095338,9481.84579284515
WS070,1,1,72,六旺水库,水库,1251915953,109.0958623,23.0937973,-13838.58792713728,9445.123040000204
WS070,1,1,73,六旺水库,水库,1251915953,109.0946607,23.0936867,-13961.771282667965,9432.874739443532
WS070,1,1,74,六旺水库,水库,1251915953,109.093665,23.0937973,-14063.846571535894,9445.123040000204
WS070,1,1,75,六旺水库,水库,1251915953,109.0934247,23.094271,-14088.481192320283,9497.582533433657
WS070,1,1,76,六旺水库,水库,1251915953,109.0926351,23.0939709,-14169.427911302137,9464.34822062094
WS070,1,1,77,六旺水库,水库,1251915953,109.0926351,23.0934499,-14169.427911302137,9406.650529933271
WS070,1,1,78,六旺水库,水库,1251915953,109.0921716,23.0931656,-14216.944127421028,9375.165974342935
WS070,1,1,79,六旺水库,水库,1251915953,109.0924806,23.0945236,-14185.266650007949,9525.5565001663
WS070,1,1,80,六旺水库,水库,1251915953,109.0918798,23.0957868,-14246.858327774018,9665.448482655373
WS070,1,1,81,六旺水库,水库,1251915953,109.0912446,23.0955184,-14311.976559660267,9635.724758700348
WS070,1,1,82,六旺水库,水库,1251915953,109.0907125,23.0946657,-14366.525380797644,9541.2932407552
