道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度,x_m,y_m
RD1103,17,未记录,普通道路,1251667278,109.2121107,23.076017,-1921.254382511076,7476.0592209299475
RD1103,18,未记录,普通道路,1251667278,109.2113382,23.0759617,-2000.4480760430465,7469.935070651612
RD1103,19,未记录,普通道路,1251667278,109.2108232,23.0763407,-2053.243871731998,7511.907095163308
RD1103,20,未记录,普通道路,1251667278,109.2102138,23.0764908,-2115.717188026656,7528.529788775935
RD1103,21,未记录,普通道路,1251667278,109.2097761,23.0761907,-2160.588488556871,7495.295475963611
RD1103,22,未记录,普通道路,1251667278,109.2092182,23.076246,-2217.782225284382,7501.419626241947
RD1103,23,未记录,普通道路,1251667278,109.2085143,23.0760881,-2289.943313797865,7483.933128430665
RD1103,24,未记录,普通道路,1251667278,109.2075445,23.0759222,-2389.363435465458,7465.560677595657
RD1103,25,未记录,普通道路,1251667278,109.2072269,23.0757406,-2421.922551408582,7445.449543950803
RD1103,26,未记录,普通道路,1251667278,109.2070638,23.0754011,-2438.6429286444377,7407.85191249506
RD1103,27,未记录,普通道路,1251667278,109.2070981,23.0751879,-2435.126626135922,7384.241264405442
RD1103,28,未记录,普通道路,1251667278,109.2066261,23.074872,-2483.5142291746524,7349.257194370342
RD1103,29,未记录,普通道路,1251667278,109.2065574,23.0745167,-2490.5570858033448,7309.909805692218
RD1103,30,未记录,普通道路,1251667278,109.2062999,23.0743193,-2516.9549836463634,7288.048914824982
RD1103,31,未记录,普通道路,1251667278,109.2060424,23.0743272,-2543.3528814908395,7288.923793436173
RD1103,32,未记录,普通道路,1251667278,109.2058622,23.0741929,-2561.8262841765786,7274.050857045928
RD1103,33,未记录,普通道路,1251667278,109.2056991,23.0741929,-2578.5466614124343,7274.050857045928
RD1103,34,未记录,普通道路,1251667278,109.2055189,23.0743509,-2597.0200640981734,7291.548429269745
RD1103,35,未记录,普通道路,1251667278,109.205167,23.0743983,-2633.0954825498125,7296.797700936891
RD1103,36,未记录,普通道路,1251667278,109.2047035,23.0746746,-2680.6116986701604,7327.396303503499
RD1103,37,未记录,普通道路,1251667278,109.2042228,23.0745957,-2729.8911918491394,7318.658591804126
RD1103,38,未记录,普通道路,1251667278,109.2038194,23.0744772,-2771.2461898693823,7305.535412636264
RD1103,39,未记录,普通道路,1251667278,109.2036392,23.0742166,-2789.719592555122,7276.6754928795
RD1103,40,未记录,普通道路,1251667278,109.2035276,23.0739403,-2801.1603902223737,7246.076890313285
RD1103,41,未记录,普通道路,1251667278,109.2036821,23.0737428,-2785.3216515165623,7224.204925033512
RD1103,42,未记录,普通道路,1251667278,109.2037164,23.0735375,-2781.80534900659,7201.469155555085
RD1103,43,未记录,普通道路,1251667278,109.2032873,23.0733954,-2825.795011006761,7185.732414966185
RD1103,44,未记录,普通道路,1251667278,109.2028238,23.0733717,-2873.311227125652,7183.107779132612
RD1103,45,未记录,普通道路,1251667278,109.2025405,23.0734981,-2902.35404056026,7197.105836911666
RD1103,46,未记录,普通道路,1251667278,109.2024118,23.0736639,-2915.5478636773955,7215.467213334139
RD1103,47,未记录,普通道路,1251667278,109.2021886,23.0737113,-2938.429459011899,7220.716485001285
RD1103,48,未记录,普通道路,1251667278,109.2018479,23.0737231,-2973.3566970521483,7222.023265711607
RD1103,49,未记录,普通道路,1251667278,109.201564,23.0735718,-3002.461020150898,7205.2676791454005
RD1103,50,未记录,普通道路,1251667278,109.2011754,23.0735512,-3042.298779771989,7202.986350108704
RD1103,51,未记录,普通道路,1251667278,109.2009812,23.0736612,-3062.2074079708727,7215.168204188587
RD1103,52,未记录,普通道路,1251667278,109.200757,23.0735237,-3085.191519414707,7199.940886588537
RD1103,53,未记录,普通道路,1251667278,109.2004581,23.0735237,-3115.8335841344747,7199.940886588537
RD1103,54,未记录,普通道路,1251667278,109.2001443,23.0733312,-3148.0031388665134,7178.622641948545
RD1103,55,未记录,普通道路,1251667278,109.199965,23.0730631,-3166.3842770545834,7148.932141231914
RD1103,56,未记录,普通道路,1251667278,109.1996362,23.0729875,-3200.0915734090972,7140.559885155277
RD1103,57,未记录,普通道路,1251667278,109.1994494,23.0731938,-3219.2415824076766,7163.406398761424
RD1103,58,未记录,普通道路,1251667278,109.1992775,23.0732213,-3236.864101396899,7166.451862281591
RD1103,59,未记录,普通道路,1251667278,109.1990086,23.0730563,-3264.4306828731737,7148.179081161767
RD1103,60,未记录,普通道路,1251667278,109.1988666,23.0728638,-3278.987970227651,7126.860836521774
RD1103,61,未记录,普通道路,1251667278,109.1986051,23.0726851,-3305.7959325050783,7107.070860848331
RD1104,1,未记录,农林作业道路,1251667279,109.20113,23.127344,-3046.9530110802325,13160.223078763045
RD1104,2,未记录,农林作业道路,1251667279,109.2010894,23.1276675,-3051.115165070974,13196.04880417094
RD1104,3,未记录,农林作业道路,1251667279,109.2009399,23.1277637,-3066.4413232374172,13206.702389284275
RD1104,4,未记录,农林作业道路,1251667279,109.2007158,23.1276881,-3089.41518306959,13198.330133207637
RD1104,5,未记录,农林作业道路,1251667279,109.2005738,23.1275782,-3103.972470424067,13186.15935354029
RD1104,6,未记录,农林作业道路,1251667279,109.2002002,23.1275782,-3142.2724884226827,13186.15935354029
RD1104,7,未记录,农林作业道路,1251667279,109.2000956,23.1274888,-3152.9956733333624,13176.258828497103
RD1104,8,未记录,农林作业道路,1251667279,109.1998789,23.1274339,-3175.2109139652302,13170.17897587009
RD1104,9,未记录,农林作业道路,1251667279,109.1996697,23.1275644,-3196.6572837865892,13184.631084574134
RD1104,10,未记录,农林作业道路,1251667279,109.19958,23.127853,-3205.852978686455,13216.591839914925
RD1104,11,未记录,农林作业道路,1251667279,109.1993932,23.1275644,-3225.0029876850344,13184.631084574134
RD1104,12,未记录,农林作业道路,1251667279,109.1994904,23.1273858,-3215.0384219746597,13164.852183313227
RD1104,13,未记录,农林作业道路,1251667279,109.2000508,23.1270972,-3157.5883949774643,13132.891427972829
RD1104,14,未记录,农林作业道路,1251667279,109.2004169,23.1270697,-3120.0572477908145,13129.845964452661
RD1104,15,未记录,农林作业道路,1251667279,109.2002749,23.1268979,-3134.614535145292,13110.820123262296
RD1104,16,未记录,农林作业道路,1251667279,109.2000284,23.1269254,-3159.884755800244,13113.865586782464
RD1104,17,未记录,农林作业道路,1251667279,109.1998191,23.1268635,-3181.3413772318077,13107.010525259051
RD1104,18,未记录,农林作业道路,1251667279,109.1992064,23.1272071,-3244.152996685071,13145.062207639783
RD1104,19,未记录,农林作业道路,1251667279,109.1990047,23.1272002,-3264.830495694464,13144.298073156706
RD1104,20,未记录,农林作业道路,1251667279,109.1986834,23.1273308,-3297.768921238468,13158.761256273285
RD1104,21,未记录,农林作业道路,1251667279,109.1987058,23.1276744,-3295.472560415689,13196.812938654017
RD1104,22,未记录,农林作业道路,1251667279,109.1982201,23.1280111,-3345.264634135493,13234.100486551279
RD1104,23,未记录,农林作业道路,1251667279,109.1979736,23.127963,-3370.534854790445,13228.773693994808
RD1104,24,未记录,农林作业道路,1251667279,109.1978914,23.1277431,-3378.961678878345,13204.421060247578
RD1104,25,未记录,农林作业道路,1251667279,109.1973982,23.1276125,-3429.522623410115,13189.957877130999
RD1104,26,未记录,农林作业道路,1251667279,109.197331,23.1275026,-3436.41170587554,13177.787097463652
RD1104,27,未记录,农林作业道路,1251667279,109.1970022,23.127482,-3470.1190022300534,13175.505768426954
RD1104,28,未记录,农林作业道路,1251667279,109.1967482,23.1275094,-3496.1580936955147,13178.540157534193
RD1104,29,未记录,农林作业道路,1251667279,109.1965987,23.1271109,-3511.484251861958,13134.40862252645
RD1104,30,未记录,农林作业道路,1251667279,109.1963222,23.1270559,-3539.829955760403,13128.317695486114
RD1104,31,未记录,农林作业道路,1251667279,109.195859,23.1274545,-3587.3154170472235,13172.460304906786
RD1104,32,未记录,农林作业道路,1251667279,109.1955153,23.1274682,-3622.55020341255,13173.977499460407
RD1104,33,未记录,农林作业道路,1251667279,109.1952313,23.1276194,-3651.6647781215047,13190.722011614076
RD1104,34,未记录,农林作业道路,1251667279,109.1949698,23.1275575,-3678.472740398932,13183.866950091056
RD1104,35,未记录,农林作业道路,1251667279,109.1948951,23.1272689,-3686.1306936763226,13151.906194750267
RD1104,36,未记录,农林作业道路,1251667279,109.1946336,23.1272415,-3712.938655952293,13148.871805643028
RD1104,37,未记录,农林作业道路,1251667279,109.1943347,23.127372,-3743.580720673518,13163.323914347071
RD1104,38,未记录,农林作业道路,1251667279,109.1941778,23.1270697,-3759.6654980388084,13129.845964452661
RD1104,39,未记录,农林作业道路,1251667279,109.1940209,23.1268773,-3775.7502754055563,13108.538794225598
RD1104,40,未记录,农林作业道路,1251667279,109.1935427,23.1267536,-3824.773478314851,13094.839745592097
RD1104,41,未记录,农林作业道路,1251667279,109.1932587,23.1268154,-3853.8880530238057,13101.68373270258
RD1104,42,未记录,农林作业道路,1251667279,109.1926087,23.1272071,-3920.5235233106623,13145.062207639783
RD1104,43,未记录,农林作业道路,1251667279,109.1922575,23.1270697,-3956.5271804864983,13129.845964452661
RD1104,44,未记录,农林作业道路,1251667279,109.1919735,23.1269529,-3985.641755195453,13116.911050302237
RD1104,45,未记录,农林作业道路,1251667279,109.1920034,23.126678,-3982.5765235621643,13086.467489515066
RD1104,46,未记录,农林作业道路,1251667279,109.1917419,23.1264925,-4009.3844858395914,13065.924453771473
RD1104,47,未记录,农林作业道路,1251667279,109.1914654,23.1266368,-4037.7301897380366,13081.904831441672
RD1104,48,未记录,农林作业道路,1251667279,109.191189,23.1271246,-4066.065642026277,13135.925817079675
RD1104,49,未记录,农林作业道路,1251667279,109.191047,23.1272002,-4080.6229293807546,13144.298073156706
RD1104,50,未记录,农林作业道路,1251667279,109.1910097,23.1270765,-4084.4467802143477,13130.599024523204
RD1104,51,未记录,农林作业道路,1251667279,109.1911292,23.1268704,-4072.1961052913975,13107.774659742521
RD1104,52,未记录,农林作业道路,1251667279,109.1912039,23.1266574,-4064.5381520140068,13084.18616047837
RD1104,53,未记录,农林作业道路,1251667279,109.1910993,23.1263756,-4075.2613369246865,13052.97846520812
RD1104,54,未记录,农林作业道路,1251667279,109.1910246,23.126142,-4082.9192902020773,13027.108636907664
RD1104,55,未记录,农林作业道路,1251667279,109.1912114,23.1257572,-4063.769281203498,12984.494296453146
RD1104,56,未记录,农林作业道路,1251667279,109.1912114,23.1255373,-4063.769281203498,12960.141662706308
RD1104,57,未记录,农林作业道路,1251667279,109.1909947,23.1254892,-4085.9845218353657,12954.814870149445
RD1104,58,未记录,农林作业道路,1251667279,109.1906659,23.1256335,-4119.691818189879,12970.795247819644
RD1104,59,未记录,农林作业道路,1251667279,109.1904418,23.1257022,-4142.665678022052,12978.403369413203
RD1104,60,未记录,农林作业道路,1251667279,109.1902849,23.1255167,-4158.750455388799,12957.86033366922
RD1104,61,未记录,农林作业道路,1251667279,109.1900682,23.125661,-4180.965696020668,12973.840711339812
RD1104,62,未记录,农林作业道路,1251667279,109.1897095,23.125661,-4217.738224007013,12973.840711339812
RD1104,63,未记录,农林作业道路,1251667279,109.1894697,23.1254789,-4242.321586737463,12953.674205631096
RD1104,64,未记录,农林作业道路,1251667279,109.1892336,23.1256486,-4266.52563986849,12972.4674841527
RD1104,65,未记录,农林作业道路,1251667279,109.1891993,23.1255381,-4270.041942377005,12960.230258008563
RD1104,66,未记录,农林作业道路,1251667279,109.1891607,23.1253092,-4273.999064150543,12934.880927109492
RD1104,67,未记录,农林作业道路,1251667279,109.188826,23.1254355,-4308.311205542093,12948.867910475617
RD1104,68,未记录,农林作业道路,1251667279,109.1885985,23.1253447,-4331.633620143076,12938.812343653388
RD1104,69,未记录,农林作业道路,1251667279,109.1884783,23.1251829,-4343.956056340372,12920.893943742974
RD1104,70,未记录,农林作业道路,1251667279,109.1882938,23.1253249,-4362.870278291133,12936.619609918946
RD1104,71,未记录,农林作业道路,1251667279,109.1881093,23.1252026,-4381.784500241894,12923.07560306488
RD1104,72,未记录,农林作业道路,1251667279,109.1880449,23.1249737,-4388.386537605565,12897.72627216581
RD1104,73,未记录,农林作业道路,1251667279,109.187796,23.1250171,-4413.90279691854,12902.532567320895
RD1104,74,未记录,农林作业道路,1251667279,109.1877659,23.1249224,-4416.988531773694,12892.045098399141
RD1104,75,未记录,农林作业道路,1251667279,109.1873368,23.1248466,-4460.978193773865,12883.650693497037
RD1105,1,未记录,普通道路,1251667280,109.1730705,23.0940157,-5923.503747224307,9469.309557555462
RD1105,2,未记录,普通道路,1251667280,109.1729536,23.0940466,-5935.487880264453,9472.731551110506
RD1105,3,未记录,普通道路,1251667280,109.1726809,23.0939985,-5963.444022951814,9467.404758554036
RD1105,4,未记录,普通道路,1251667280,109.1724268,23.0941085,-5989.493366028936,9479.586612633919
RD1105,5,未记录,普通道路,1251667280,109.1721279,23.0941772,-6020.1354307487045,9487.19473422748
RD1105,6,未记录,普通道路,1251667280,109.1717768,23.0940982,-6056.128836314336,9478.44594811557
RD1105,7,未记录,普通道路,1251667280,109.1713546,23.0939745,-6099.411137168139,9464.746899482068
RD1105,8,未记录,普通道路,1251667280,109.1708876,23.0938026,-6147.286159666044,9445.709983878773
RD1105,9,未记录,普通道路,1251667280,109.1708166,23.0936995,-6154.564803344011,9434.292264281967
RD1105,10,未记录,普通道路,1251667280,109.1705215,23.0937236,-6184.817306852694,9436.961197766863
RD1105,11,未记录,普通道路,1251667280,109.1704094,23.0938404,-6196.30936257534,9449.896111917287
RD1105,12,未记录,普通道路,1251667280,109.1701778,23.0941772,-6220.052093218022,9487.19473422748
RD1105,13,未记录,普通道路,1251667280,109.1701628,23.0943662,-6221.589834840496,9508.12537441927
RD1105,14,未记录,普通道路,1251667280,109.1698901,23.0947168,-6249.545977527857,9546.95226569601
RD1105,15,未记录,普通道路,1251667280,109.1694679,23.0950364,-6292.828278381659,9582.346089004775
RD1105,16,未记录,普通道路,1251667280,109.1691653,23.0952666,-6323.849652702308,9607.83938726996
RD1105,17,未记录,普通道路,1251667280,109.168986,23.0955209,-6342.230790890379,9636.001619020435
RD1105,18,未记录,普通道路,1251667280,109.1688739,23.0958062,-6353.722846613024,9667.59691873849
RD1105,19,未记录,普通道路,1251667280,109.1685414,23.0960914,-6387.809452566961,9699.18114404401
RD1105,20,未记录,普通道路,1251667280,109.1682014,23.0961979,-6422.664929331408,9710.975393676088
RD1105,21,未记录,普通道路,1251667280,109.1677718,23.0963182,-6466.705849385516,9724.297912274318
RD1105,22,未记录,普通道路,1251667280,109.1671964,23.0962667,-6525.693618005185,9718.594589682578
RD1106,1,未记录,农林作业道路,1251667281,109.219849,23.0630004,-1127.9539829496605,6034.547204410942
RD1106,2,未记录,农林作业道路,1251667281,109.2193558,23.0632066,-1178.514927479974,6057.382643604554
